DATE,METAR,STATUS,D,F,FG,WIND_DIR_FROM,WIND_DIR_TO,VRB,V1,VD,MAX_VIS,MAX_VIS_DIR,RUNWAY,RUNWAY_HIGH,RUNWAY_LOW,WEATHER,FEW,SCT,BKN,BKN_2,OVC,VV,Q,RECENT,TCU,CB,TEMP,DEW_POINT
2020-01-18 03:00:00.0,METAR SBSP 180300Z  15008KT 8000 OVC004 18/16 Q1023,OK,150.0,8.0,,,,,8000.0,,,,,,,,,,,,400.0,,1023.0,,,,18.0,16.0
2020-01-18 04:00:00.0,METAR SBSP 180400Z  13008KT 9999 BKN003 OVC006 18/16 Q1023,OK,130.0,8.0,,,,,10000.0,,,,,,,,,,300.0,,600.0,,1023.0,,,,18.0,16.0
2020-01-18 05:00:00.0,METAR SBSP 180500Z  15007KT 3700 BR BKN003 OVC011 18/16 Q1022,OK,150.0,7.0,,,,,3700.0,,,,,,,BR,,,300.0,,1100.0,,1022.0,,,,18.0,16.0
2020-01-18 06:00:00.0,METAR SBSP 180600Z  16007KT 5000 BR OVC003 17/16 Q1022,OK,160.0,7.0,,,,,5000.0,,,,,,,BR,,,,,300.0,,1022.0,,,,17.0,16.0
2020-01-18 07:00:00.0,METAR SBSP 180700Z  12006KT 090V150 9999 BKN005 BKN014 OVC022 18/16 Q1022,OK,120.0,6.0,,90.0,150.0,,10000.0,,,,,,,,,,500.0,1400.0,2200.0,,1022.0,,,,18.0,16.0
2020-01-18 08:00:00.0,METAR SBSP 180800Z  13007KT 9999 FEW005 BKN008 OVC025 18/16 Q1022,OK,130.0,7.0,,,,,10000.0,,,,,,,,500.0,,800.0,,2500.0,,1022.0,,,,18.0,16.0
2020-01-18 09:00:00.0,METAR SBSP 180900Z 14007KT 9999 SCT003 BKN006 18/16 Q1023,OK,140.0,7.0,,,,,10000.0,,,,,,,,,300.0,600.0,,,,1023.0,,,,18.0,16.0
2020-01-18 10:00:00.0,METAR SBSP 181000Z 14007KT 9999 SCT009 BKN013 18/16 Q1023,OK,140.0,7.0,,,,,10000.0,,,,,,,,,900.0,1300.0,,,,1023.0,,,,18.0,16.0
2020-01-18 11:00:00.0,METAR SBSP 181100Z 13009KT 9999 SCT011 BKN013 19/16 Q1024,OK,130.0,9.0,,,,,10000.0,,,,,,,,,1100.0,1300.0,,,,1024.0,,,,19.0,16.0
2020-01-18 12:00:00.0,METAR SBSP 181200Z 12007KT 090V170 9999 SCT009 BKN015 20/16 Q1024,OK,120.0,7.0,,90.0,170.0,,10000.0,,,,,,,,,900.0,1500.0,,,,1024.0,,,,20.0,16.0
2020-01-18 13:00:00.0,METAR SBSP 181300Z 15009KT 090V180 9999 SCT013 BKN017 20/16 Q1024,OK,150.0,9.0,,90.0,180.0,,10000.0,,,,,,,,,1300.0,1700.0,,,,1024.0,,,,20.0,16.0
2020-01-18 14:00:00.0,METAR SBSP 181400Z 12009KT 090V160 9999 SCT015 BKN017 21/16 Q1023,OK,120.0,9.0,,90.0,160.0,,10000.0,,,,,,,,,1500.0,1700.0,,,,1023.0,,,,21.0,16.0
2020-01-18 15:00:00.0,METAR SBSP 181500Z 14008KT 9999 FEW015 BKN021 21/17 Q1023,OK,140.0,8.0,,,,,10000.0,,,,,,,,1500.0,,2100.0,,,,1023.0,,,,21.0,17.0
2020-01-18 16:00:00.0,METAR SBSP 181600Z 16011KT 9999 SCT013 BKN015 22/18 Q1022,OK,160.0,11.0,,,,,10000.0,,,,,,,,,1300.0,1500.0,,,,1022.0,,,,22.0,18.0
2020-01-18 17:00:00.0,METAR SBSP 181700Z 17010KT 140V200 9000 FEW013 OVC019 22/17 Q1022,OK,170.0,10.0,,140.0,200.0,,9000.0,,,,,,,,1300.0,,,,1900.0,,1022.0,,,,22.0,17.0
2020-01-18 18:00:00.0,METAR SBSP 181800Z 16012KT 9000 FEW011 SCT013 BKN030 22/18 Q1022,OK,160.0,12.0,,,,,9000.0,,,,,,,,1100.0,1300.0,3000.0,,,,1022.0,,,,22.0,18.0
2020-01-18 19:00:00.0,METAR SBSP 181900Z 15012KT 8000 SCT009 BKN011 OVC027 21/17 Q1021,OK,150.0,12.0,,,,,8000.0,,,,,,,,,900.0,1100.0,,2700.0,,1021.0,,,,21.0,17.0
2020-01-18 20:00:00.0,METAR SBSP 182000Z 15012KT 9000 SCT009 OVC011 20/17 Q1021,OK,150.0,12.0,,,,,9000.0,,,,,,,,,900.0,,,1100.0,,1021.0,,,,20.0,17.0
2020-01-18 21:00:00.0,METAR SBSP 182100Z 15012KT 9000 SCT008 OVC009 20/17 Q1021,OK,150.0,12.0,,,,,9000.0,,,,,,,,,800.0,,,900.0,,1021.0,,,,20.0,17.0
2020-01-18 22:00:00.0,METAR SBSP 182200Z 15009KT 8000 SCT007 OVC009 19/17 Q1021,OK,150.0,9.0,,,,,8000.0,,,,,,,,,700.0,,,900.0,,1021.0,,,,19.0,17.0
2020-01-18 23:00:00.0,METAR SBSP 182300Z 13009KT 9000 SCT007 OVC008 19/17 Q1022,OK,130.0,9.0,,,,,9000.0,,,,,,,,,700.0,,,800.0,,1022.0,,,,19.0,17.0
2020-01-19 00:00:00.0,METAR SBSP 190000Z 15009KT 9000 SCT005 OVC007 19/17 Q1022,OK,150.0,9.0,,,,,9000.0,,,,,,,,,500.0,,,700.0,,1022.0,,,,19.0,17.0
2020-01-19 01:00:00.0,METAR SBSP 190100Z 13006KT 9000 BKN006 BKN019 BKN025 19/18 Q1022,OK,130.0,6.0,,,,,9000.0,,,,,,,,,,600.0,1900.0,,,1022.0,,,,19.0,18.0
2020-01-19 02:00:00.0,METAR SBSP 190200Z 15005KT 9999 FEW008 BKN013 OVC021 20/17 Q1022,OK,150.0,5.0,,,,,10000.0,,,,,,,,800.0,,1300.0,,2100.0,,1022.0,,,,20.0,17.0
2020-01-19 03:00:00.0,METAR SBSP 190300Z  14006KT 110V170 9999 SCT010 OVC012 19/17 Q1021,OK,140.0,6.0,,110.0,170.0,,10000.0,,,,,,,,,1000.0,,,1200.0,,1021.0,,,,19.0,17.0
2020-01-19 04:00:00.0,METAR SBSP 190400Z  14007KT 9999 OVC008 19/17 Q1020,OK,140.0,7.0,,,,,10000.0,,,,,,,,,,,,800.0,,1020.0,,,,19.0,17.0
2020-01-19 05:00:00.0,METAR SBSP 190500Z  15006KT 9999 FEW007 BKN009 OVC023 19/17 Q1020,OK,150.0,6.0,,,,,10000.0,,,,,,,,700.0,,900.0,,2300.0,,1020.0,,,,19.0,17.0
2020-01-19 06:00:00.0,METAR SBSP 190600Z  13006KT 9999 FEW008 BKN021 OVC025 19/17 Q1019,OK,130.0,6.0,,,,,10000.0,,,,,,,,800.0,,2100.0,,2500.0,,1019.0,,,,19.0,17.0
2020-01-19 07:00:00.0,METAR SBSP 190700Z  14006KT 9999 FEW008 SCT011 OVC016 19/17 Q1019,OK,140.0,6.0,,,,,10000.0,,,,,,,,800.0,1100.0,,,1600.0,,1019.0,,,,19.0,17.0
2020-01-19 08:00:00.0,METAR SBSP 190800Z  14005KT 9999 FEW006 BKN041 19/17 Q1019,OK,140.0,5.0,,,,,10000.0,,,,,,,,600.0,,4100.0,,,,1019.0,,,,19.0,17.0
2020-01-19 09:00:00.0,METAR SBSP 190900Z 13006KT 8000 FEW011 BKN043 OVC073 19/17 Q1020,OK,130.0,6.0,,,,,8000.0,,,,,,,,1100.0,,4300.0,,7300.0,,1020.0,,,,19.0,17.0
2020-01-19 10:00:00.0,METAR SBSP 191000Z 14005KT 100V170 8000 FEW007 SCT013 OVC040 20/17 Q1021,OK,140.0,5.0,,100.0,170.0,,8000.0,,,,,,,,700.0,1300.0,,,4000.0,,1021.0,,,,20.0,17.0
2020-01-19 11:00:00.0,METAR SBSP 191100Z 10003KT 020V140 9000 FEW011 BKN013 OVC043 20/17 Q1021,OK,100.0,3.0,,20.0,140.0,,9000.0,,,,,,,,1100.0,,1300.0,,4300.0,,1021.0,,,,20.0,17.0
2020-01-19 12:00:00.0,METAR SBSP 191200Z 11007KT 9000 OVC013 21/17 Q1021,OK,110.0,7.0,,,,,9000.0,,,,,,,,,,,,1300.0,,1021.0,,,,21.0,17.0
2020-01-19 13:00:00.0,METAR SBSP 191300Z 08006KT 050V120 8000 FEW013 SCT015 OVC040 21/17 Q1021,OK,80.0,6.0,,50.0,120.0,,8000.0,,,,,,,,1300.0,1500.0,,,4000.0,,1021.0,,,,21.0,17.0
2020-01-19 14:00:00.0,METAR SBSP 191400Z 12006KT 070V150 8000 SCT015 OVC037 22/17 Q1021,OK,120.0,6.0,,70.0,150.0,,8000.0,,,,,,,,,1500.0,,,3700.0,,1021.0,,,,22.0,17.0
2020-01-19 15:00:00.0,METAR SBSP 191500Z 09006KT 050V130 7000 FEW019 OVC037 23/17 Q1020,OK,90.0,6.0,,50.0,130.0,,7000.0,,,,,,,,1900.0,,,,3700.0,,1020.0,,,,23.0,17.0
2020-01-19 16:00:00.0,METAR SBSP 191600Z 15004KT 070V180 9000 SCT019 OVC037 24/18 Q1020,OK,150.0,4.0,,70.0,180.0,,9000.0,,,,,,,,,1900.0,,,3700.0,,1020.0,,,,24.0,18.0
2020-01-19 17:00:00.0,METAR SBSP 191700Z 16010KT 9999 SCT019 OVC037 24/18 Q1019,OK,160.0,10.0,,,,,10000.0,,,,,,,,,1900.0,,,3700.0,,1019.0,,,,24.0,18.0
2020-01-19 18:00:00.0,METAR SBSP 191800Z 16011KT 9999 BKN017 BKN033 23/19 Q1019,OK,160.0,11.0,,,,,10000.0,,,,,,,,,,1700.0,3300.0,,,1019.0,,,,23.0,19.0
2020-01-19 19:00:00.0,METAR SBSP 191900Z 15011KT 9999 SCT015 BKN033 23/18 Q1018,OK,150.0,11.0,,,,,10000.0,,,,,,,,,1500.0,3300.0,,,,1018.0,,,,23.0,18.0
2020-01-19 20:00:00.0,METAR SBSP 192000Z 16011KT 120V190 9999 FEW013 SCT017 23/18 Q1018,OK,160.0,11.0,,120.0,190.0,,10000.0,,,,,,,,1300.0,1700.0,,,,,1018.0,,,,23.0,18.0
2020-01-19 21:00:00.0,METAR SBSP 192100Z 16012KT 9999 SCT011 OVC017 21/18 Q1018,OK,160.0,12.0,,,,,10000.0,,,,,,,,,1100.0,,,1700.0,,1018.0,,,,21.0,18.0
2020-01-19 22:00:00.0,METAR SBSP 192200Z 15012KT 9999 OVC013 21/17 Q1018,OK,150.0,12.0,,,,,10000.0,,,,,,,,,,,,1300.0,,1018.0,,,,21.0,17.0
2020-01-19 23:00:00.0,METAR SBSP 192300Z 14009KT 9999 SCT009 OVC013 20/17 Q1019,OK,140.0,9.0,,,,,10000.0,,,,,,,,,900.0,,,1300.0,,1019.0,,,,20.0,17.0
2020-01-20 00:00:00.0,METAR SBSP 200000Z 14010KT 9999 BKN009 OVC013 20/17 Q1019,OK,140.0,10.0,,,,,10000.0,,,,,,,,,,900.0,,1300.0,,1019.0,,,,20.0,17.0
2020-01-20 01:00:00.0,METAR SBSP 200100Z 12008KT 9000 OVC011 20/17 Q1019,OK,120.0,8.0,,,,,9000.0,,,,,,,,,,,,1100.0,,1019.0,,,,20.0,17.0
2020-01-20 02:00:00.0,METAR SBSP 200200Z 13007KT 9999 BKN011 OVC017 20/17 Q1019,OK,130.0,7.0,,,,,10000.0,,,,,,,,,,1100.0,,1700.0,,1019.0,,,,20.0,17.0
2020-01-20 03:00:00.0,METAR SBSP 200300Z  15009KT 9999 FEW012 OVC024 20/16 Q1018,OK,150.0,9.0,,,,,10000.0,,,,,,,,1200.0,,,,2400.0,,1018.0,,,,20.0,16.0
2020-01-20 04:00:00.0,METAR SBSP 200400Z  13006KT 100V160 9999 FEW010 BKN013 OVC021 20/17 Q1018,OK,130.0,6.0,,100.0,160.0,,10000.0,,,,,,,,1000.0,,1300.0,,2100.0,,1018.0,,,,20.0,17.0
2020-01-20 05:00:00.0,METAR SBSP 200500Z  13005KT 9999 FEW007 BKN010 OVC012 19/17 Q1017,OK,130.0,5.0,,,,,10000.0,,,,,,,,700.0,,1000.0,,1200.0,,1017.0,,,,19.0,17.0
2020-01-20 06:00:00.0,METAR SBSP 200600Z  14006KT 9999 OVC009 19/17 Q1017,OK,140.0,6.0,,,,,10000.0,,,,,,,,,,,,900.0,,1017.0,,,,19.0,17.0
2020-01-20 07:00:00.0,METAR SBSP 200700Z  13006KT 9999 BKN009 OVC011 19/17 Q1017,OK,130.0,6.0,,,,,10000.0,,,,,,,,,,900.0,,1100.0,,1017.0,,,,19.0,17.0
2020-01-20 08:00:00.0,METAR SBSP 200800Z  12006KT 9999 OVC014 19/16 Q1017,OK,120.0,6.0,,,,,10000.0,,,,,,,,,,,,1400.0,,1017.0,,,,19.0,16.0
2020-01-20 09:00:00.0,METAR SBSP 200900Z 11006KT 9999 OVC013 20/16 Q1018,OK,110.0,6.0,,,,,10000.0,,,,,,,,,,,,1300.0,,1018.0,,,,20.0,16.0
2020-01-20 10:00:00.0,METAR SBSP 201000Z 13006KT 9999 OVC015 20/16 Q1018,OK,130.0,6.0,,,,,10000.0,,,,,,,,,,,,1500.0,,1018.0,,,,20.0,16.0
2020-01-20 11:00:00.0,METAR SBSP 201100Z 14005KT 9999 OVC019 21/17 Q1019,OK,140.0,5.0,,,,,10000.0,,,,,,,,,,,,1900.0,,1019.0,,,,21.0,17.0
2020-01-20 12:00:00.0,METAR SBSP 201200Z 13007KT 9999 OVC019 22/16 Q1019,OK,130.0,7.0,,,,,10000.0,,,,,,,,,,,,1900.0,,1019.0,,,,22.0,16.0
2020-01-20 13:00:00.0,METAR SBSP 201300Z 15006KT 9999 SCT023 OVC033 23/16 Q1018,OK,150.0,6.0,,,,,10000.0,,,,,,,,,2300.0,,,3300.0,,1018.0,,,,23.0,16.0
2020-01-20 14:00:00.0,METAR SBSP 201400Z 13005KT 9999 OVC027 23/17 Q1018,OK,130.0,5.0,,,,,10000.0,,,,,,,,,,,,2700.0,,1018.0,,,,23.0,17.0
2020-01-20 15:00:00.0,METAR SBSP 201500Z 15006KT 9999 OVC027 24/17 Q1017,OK,150.0,6.0,,,,,10000.0,,,,,,,,,,,,2700.0,,1017.0,,,,24.0,17.0
2020-01-20 16:00:00.0,METAR SBSP 201600Z 16011KT 9999 OVC027 23/18 Q1017,OK,160.0,11.0,,,,,10000.0,,,,,,,,,,,,2700.0,,1017.0,,,,23.0,18.0
2020-01-20 17:00:00.0,METAR SBSP 201700Z 16008KT 9999 BKN021 BKN043 24/18 Q1016,OK,160.0,8.0,,,,,10000.0,,,,,,,,,,2100.0,4300.0,,,1016.0,,,,24.0,18.0
2020-01-20 18:00:00.0,METAR SBSP 201800Z 17013KT 9999 BKN017 OVC027 23/18 Q1016,OK,170.0,13.0,,,,,10000.0,,,,,,,,,,1700.0,,2700.0,,1016.0,,,,23.0,18.0
2020-01-20 19:00:00.0,METAR SBSP 201900Z 15014KT 9999 SCT011 BKN015 22/18 Q1015,OK,150.0,14.0,,,,,10000.0,,,,,,,,,1100.0,1500.0,,,,1015.0,,,,22.0,18.0
2020-01-20 20:00:00.0,METAR SBSP 202000Z 15014KT 9999 BKN009 OVC011 21/17 Q1015,OK,150.0,14.0,,,,,10000.0,,,,,,,,,,900.0,,1100.0,,1015.0,,,,21.0,17.0
2020-01-20 21:00:00.0,METAR SBSP 202100Z 16013KT 9999 SCT009 BKN015 20/17 Q1015,OK,160.0,13.0,,,,,10000.0,,,,,,,,,900.0,1500.0,,,,1015.0,,,,20.0,17.0
2020-01-20 22:00:00.0,METAR SBSP 202200Z 15010KT 9999 SCT011 OVC015 20/17 Q1015,OK,150.0,10.0,,,,,10000.0,,,,,,,,,1100.0,,,1500.0,,1015.0,,,,20.0,17.0
2020-01-20 23:00:00.0,METAR SBSP 202300Z 13008KT 100V160 9999 BKN015 BKN030 20/16 Q1016,OK,130.0,8.0,,100.0,160.0,,10000.0,,,,,,,,,,1500.0,3000.0,,,1016.0,,,,20.0,16.0
2020-01-21 00:00:00.0,METAR SBSP 210000Z 14009KT 110V170 9999 FEW027 BKN030 19/15 Q1016,OK,140.0,9.0,,110.0,170.0,,10000.0,,,,,,,,2700.0,,3000.0,,,,1016.0,,,,19.0,15.0
2020-01-21 01:00:00.0,METAR SBSP 210100Z 15009KT 9999 SCT011 BKN015 OVC033 19/16 Q1017,OK,150.0,9.0,,,,,10000.0,,,,,,,,,1100.0,1500.0,,3300.0,,1017.0,,,,19.0,16.0
2020-01-21 02:00:00.0,METAR SBSP 210200Z 12008KT 090V160 9999 BKN013 BKN037 19/16 Q1017,OK,120.0,8.0,,90.0,160.0,,10000.0,,,,,,,,,,1300.0,3700.0,,,1017.0,,,,19.0,16.0
2020-01-21 03:00:00.0,METAR SBSP 210300Z  13008KT 100V160 9999 FEW012 SCT017 19/16 Q1015,OK,130.0,8.0,,100.0,160.0,,10000.0,,,,,,,,1200.0,1700.0,,,,,1015.0,,,,19.0,16.0
2020-01-21 04:00:00.0,METAR SBSP 210400Z  12004KT 090V160 9999 FEW012 18/15 Q1015,OK,120.0,4.0,,90.0,160.0,,10000.0,,,,,,,,1200.0,,,,,,1015.0,,,,18.0,15.0
2020-01-21 05:00:00.0,METAR SBSP 210500Z  12006KT 090V150 9999 SCT014 18/15 Q1014,OK,120.0,6.0,,90.0,150.0,,10000.0,,,,,,,,,1400.0,,,,,1014.0,,,,18.0,15.0
2020-01-21 06:00:00.0,METAR SBSP 210600Z  14005KT 110V170 CAVOK 17/15 Q1013,OK,140.0,5.0,,110.0,170.0,,10000.0,,,,,,,,,,,,,,1013.0,,,,17.0,15.0
2020-01-21 07:00:00.0,METAR SBSP 210700Z  17004KT CAVOK 17/14 Q1013,OK,170.0,4.0,,,,,10000.0,,,,,,,,,,,,,,1013.0,,,,17.0,14.0
2020-01-21 08:00:00.0,METAR SBSP 210800Z  15004KT CAVOK 16/14 Q1013,OK,150.0,4.0,,,,,10000.0,,,,,,,,,,,,,,1013.0,,,,16.0,14.0
2020-01-21 09:00:00.0,METAR SBSP 210900Z 15006KT CAVOK 16/14 Q1014,OK,150.0,6.0,,,,,10000.0,,,,,,,,,,,,,,1014.0,,,,16.0,14.0
2020-01-21 10:00:00.0,METAR SBSP 211000Z 11004KT 060V140 9999 BKN017 18/15 Q1015,OK,110.0,4.0,,60.0,140.0,,10000.0,,,,,,,,,,1700.0,,,,1015.0,,,,18.0,15.0
2020-01-21 11:00:00.0,METAR SBSP 211100Z 11006KT 050V140 9999 BKN015 19/15 Q1015,OK,110.0,6.0,,50.0,140.0,,10000.0,,,,,,,,,,1500.0,,,,1015.0,,,,19.0,15.0
2020-01-21 12:00:00.0,METAR SBSP 211200Z 05004KT 020V080 9999 SCT015 20/15 Q1015,OK,50.0,4.0,,20.0,80.0,,10000.0,,,,,,,,,1500.0,,,,,1015.0,,,,20.0,15.0
2020-01-21 13:00:00.0,METAR SBSP 211300Z 12005KT 010V170 9999 FEW015 22/14 Q1015,OK,120.0,5.0,,10.0,170.0,,10000.0,,,,,,,,1500.0,,,,,,1015.0,,,,22.0,14.0
2020-01-21 14:00:00.0,METAR SBSP 211400Z VRB05KT CAVOK 24/14 Q1015,OK,,5.0,,,,1.0,10000.0,,,,,,,,,,,,,,1015.0,,,,24.0,14.0
2020-01-21 15:00:00.0,METAR SBSP 211500Z 10005KT 010V180 9999 FEW040 25/14 Q1014,OK,100.0,5.0,,10.0,180.0,,10000.0,,,,,,,,4000.0,,,,,,1014.0,,,,25.0,14.0
2020-01-21 16:00:00.0,METAR SBSP 211600Z 17014KT 9999 SCT040 25/16 Q1013,OK,170.0,14.0,,,,,10000.0,,,,,,,,,4000.0,,,,,1013.0,,,,25.0,16.0
2020-01-21 17:00:00.0,METAR SBSP 211700Z 17011KT 9999 SCT030 BKN040 26/17 Q1013,OK,170.0,11.0,,,,,10000.0,,,,,,,,,3000.0,4000.0,,,,1013.0,,,,26.0,17.0
2020-01-21 18:00:00.0,METAR SBSP 211800Z 16011KT 9999 SCT027 25/17 Q1012,OK,160.0,11.0,,,,,10000.0,,,,,,,,,2700.0,,,,,1012.0,,,,25.0,17.0
2020-01-21 19:00:00.0,METAR SBSP 211900Z 18012KT 150V210 9999 FEW023 25/17 Q1012,OK,180.0,12.0,,150.0,210.0,,10000.0,,,,,,,,2300.0,,,,,,1012.0,,,,25.0,17.0
2020-01-21 20:00:00.0,METAR SBSP 212000Z 17013KT 9999 SCT019 23/16 Q1013,OK,170.0,13.0,,,,,10000.0,,,,,,,,,1900.0,,,,,1013.0,,,,23.0,16.0
2020-01-21 21:00:00.0,METAR SBSP 212100Z 17013KT 9999 FEW015 SCT019 21/17 Q1013,OK,170.0,13.0,,,,,10000.0,,,,,,,,1500.0,1900.0,,,,,1013.0,,,,21.0,17.0
2020-01-21 22:00:00.0,METAR SBSP 212200Z 16012KT 140V200 9999 SCT013 BKN015 21/17 Q1013,OK,160.0,12.0,,140.0,200.0,,10000.0,,,,,,,,,1300.0,1500.0,,,,1013.0,,,,21.0,17.0
2020-01-21 23:00:00.0,METAR SBSP 212300Z 15012KT 9999 FEW013 SCT027 20/16 Q1014,OK,150.0,12.0,,,,,10000.0,,,,,,,,1300.0,2700.0,,,,,1014.0,,,,20.0,16.0
2020-01-22 00:00:00.0,METAR SBSP 220000Z 14010KT 9999 SCT011 19/16 Q1015,OK,140.0,10.0,,,,,10000.0,,,,,,,,,1100.0,,,,,1015.0,,,,19.0,16.0
2020-01-22 01:00:00.0,METAR SBSP 220100Z 14008KT 9999 SCT013 19/16 Q1015,OK,140.0,8.0,,,,,10000.0,,,,,,,,,1300.0,,,,,1015.0,,,,19.0,16.0
2020-01-22 02:00:00.0,METAR SBSP 220200Z 14008KT 9999 FEW011 SCT023 19/16 Q1015,OK,140.0,8.0,,,,,10000.0,,,,,,,,1100.0,2300.0,,,,,1015.0,,,,19.0,16.0
2020-01-22 03:00:00.0,METAR SBSP 220300Z  14008KT 9999 FEW011 19/16 Q1014,OK,140.0,8.0,,,,,10000.0,,,,,,,,1100.0,,,,,,1014.0,,,,19.0,16.0
2020-01-22 04:00:00.0,METAR SBSP 220400Z  13005KT CAVOK 18/15 Q1013,OK,130.0,5.0,,,,,10000.0,,,,,,,,,,,,,,1013.0,,,,18.0,15.0
2020-01-22 05:00:00.0,METAR SBSP 220500Z  13006KT 100V170 9999 FEW034 18/15 Q1013,OK,130.0,6.0,,100.0,170.0,,10000.0,,,,,,,,3400.0,,,,,,1013.0,,,,18.0,15.0
2020-01-22 06:00:00.0,METAR SBSP 220600Z  12007KT 9999 BKN033 19/15 Q1012,OK,120.0,7.0,,,,,10000.0,,,,,,,,,,3300.0,,,,1012.0,,,,19.0,15.0
2020-01-22 07:00:00.0,METAR SBSP 220700Z  15005KT 9999 FEW031 18/15 Q1012,OK,150.0,5.0,,,,,10000.0,,,,,,,,3100.0,,,,,,1012.0,,,,18.0,15.0
2020-01-22 08:00:00.0,METAR SBSP 220800Z  12006KT 080V140 CAVOK 18/15 Q1012,OK,120.0,6.0,,80.0,140.0,,10000.0,,,,,,,,,,,,,,1012.0,,,,18.0,15.0
2020-01-22 09:00:00.0,METAR SBSP 220900Z 11005KT 070V140 9999 FEW047 18/15 Q1012,OK,110.0,5.0,,70.0,140.0,,10000.0,,,,,,,,4700.0,,,,,,1012.0,,,,18.0,15.0
2020-01-22 10:00:00.0,METAR SBSP 221000Z 11005KT 060V140 9999 OVC040 19/15 Q1013,OK,110.0,5.0,,60.0,140.0,,10000.0,,,,,,,,,,,,4000.0,,1013.0,,,,19.0,15.0
2020-01-22 11:00:00.0,METAR SBSP 221100Z 10006KT 050V150 9999 FEW013 BKN040 20/16 Q1014,OK,100.0,6.0,,50.0,150.0,,10000.0,,,,,,,,1300.0,,4000.0,,,,1014.0,,,,20.0,16.0
2020-01-22 12:00:00.0,METAR SBSP 221200Z 10007KT 050V140 9999 FEW017 BKN037 21/16 Q1014,OK,100.0,7.0,,50.0,140.0,,10000.0,,,,,,,,1700.0,,3700.0,,,,1014.0,,,,21.0,16.0
2020-01-22 13:00:00.0,METAR SBSP 221300Z 11006KT 050V170 9999 BKN037 22/16 Q1014,OK,110.0,6.0,,50.0,170.0,,10000.0,,,,,,,,,,3700.0,,,,1014.0,,,,22.0,16.0
2020-01-22 14:00:00.0,METAR SBSP 221400Z 15006KT 110V180 9999 FEW023 BKN040 23/16 Q1014,OK,150.0,6.0,,110.0,180.0,,10000.0,,,,,,,,2300.0,,4000.0,,,,1014.0,,,,23.0,16.0
2020-01-22 15:00:00.0,METAR SBSP 221500Z 11006KT 060V160 9999 FEW030 BKN050 24/16 Q1013,OK,110.0,6.0,,60.0,160.0,,10000.0,,,,,,,,3000.0,,5000.0,,,,1013.0,,,,24.0,16.0
2020-01-22 16:00:00.0,METAR SBSP 221600Z 17005KT 110V220 9999 FEW027 BKN037 24/16 Q1013,OK,170.0,5.0,,110.0,220.0,,10000.0,,,,,,,,2700.0,,3700.0,,,,1013.0,,,,24.0,16.0
2020-01-22 17:00:00.0,METAR SBSP 221700Z 17012KT 9999 FEW015 BKN019 23/18 Q1013,OK,170.0,12.0,,,,,10000.0,,,,,,,,1500.0,,1900.0,,,,1013.0,,,,23.0,18.0
2020-01-22 18:00:00.0,METAR SBSP 221800Z 17013KT 9999 SCT013 BKN017 22/17 Q1013,OK,170.0,13.0,,,,,10000.0,,,,,,,,,1300.0,1700.0,,,,1013.0,,,,22.0,17.0
2020-01-22 19:00:00.0,METAR SBSP 221900Z 17016KT 9999 SCT011 BKN013 21/17 Q1013,OK,170.0,16.0,,,,,10000.0,,,,,,,,,1100.0,1300.0,,,,1013.0,,,,21.0,17.0
2020-01-22 20:00:00.0,METAR SBSP 222000Z 15014KT 9999 SCT006 BKN009 20/17 Q1013,OK,150.0,14.0,,,,,10000.0,,,,,,,,,600.0,900.0,,,,1013.0,,,,20.0,17.0
2020-01-22 21:00:00.0,METAR SBSP 222100Z 15013KT 9999 SCT008 BKN009 20/18 Q1012,OK,150.0,13.0,,,,,10000.0,,,,,,,,,800.0,900.0,,,,1012.0,,,,20.0,18.0
2020-01-22 22:00:00.0,METAR SBSP 222200Z 15010KT 9999 SCT009 BKN013 20/17 Q1013,OK,150.0,10.0,,,,,10000.0,,,,,,,,,900.0,1300.0,,,,1013.0,,,,20.0,17.0
2020-01-22 23:00:00.0,METAR SBSP 222300Z 15009KT 9999 BKN011 20/17 Q1014,OK,150.0,9.0,,,,,10000.0,,,,,,,,,,1100.0,,,,1014.0,,,,20.0,17.0
2020-01-23 00:00:00.0,METAR SBSP 230000Z 15009KT 8000 -DZ SCT008 BKN009 19/17 Q1015,OK,150.0,9.0,,,,,8000.0,,,,,,,-DZ,,800.0,900.0,,,,1015.0,,,,19.0,17.0
2020-01-23 01:00:00.0,METAR SBSP 230100Z 13009KT 9999 -DZ FEW047 SCT067 19/17 Q1014,OK,130.0,9.0,,,,,10000.0,,,,,,,-DZ,4700.0,6700.0,,,,,1014.0,,,,19.0,17.0
2020-01-23 02:00:00.0,METAR SBSP 230200Z 12005KT 9999 FEW011 BKN013 20/17 Q1015,OK,120.0,5.0,,,,,10000.0,,,,,,,,1100.0,,1300.0,,,,1015.0,,,,20.0,17.0
2020-01-23 03:00:00.0,METAR SBSP 230300Z  13004KT 090V150 CAVOK 19/17 Q1014,OK,130.0,4.0,,90.0,150.0,,10000.0,,,,,,,,,,,,,,1014.0,,,,19.0,17.0
2020-01-23 04:00:00.0,METAR SBSP 230400Z  11006KT 080V150 CAVOK 19/17 Q1013,OK,110.0,6.0,,80.0,150.0,,10000.0,,,,,,,,,,,,,,1013.0,,,,19.0,17.0
2020-01-23 05:00:00.0,METAR SBSP 230500Z  14006KT 100V160 CAVOK 19/16 Q1012,OK,140.0,6.0,,100.0,160.0,,10000.0,,,,,,,,,,,,,,1012.0,,,,19.0,16.0
